MODEL,PERMUTATION,RANDOMIZED_AUROC,MODE
logistic,179,0.4953759882331311,fixed_configuration
random_forest,179,0.5091974627688913,fixed_configuration
mlp,179,0.5352546423974995,fixed_configuration
rbf_matched,179,0.5063246920389778,fixed_configuration
quantum_angle_product,179,0.49393270821842256,fixed_configuration
quantum_iqp_zz_linear,179,0.49168045596617027,fixed_configuration
logistic,180,0.5235107556536128,fixed_configuration
random_forest,180,0.453856407427836,fixed_configuration
mlp,180,0.4683581540724398,fixed_configuration
rbf_matched,180,0.48273120058834346,fixed_configuration
quantum_angle_product,180,0.4901406508549366,fixed_configuration
quantum_iqp_zz_linear,180,0.49072899430042294,fixed_configuration
logistic,181,0.5083838940981799,fixed_configuration
random_forest,181,0.4661610590182019,fixed_configuration
mlp,181,0.5119507262364406,fixed_configuration
rbf_matched,181,0.5273211987497702,fixed_configuration
quantum_angle_product,181,0.5265673837102409,fixed_configuration
quantum_iqp_zz_linear,181,0.5280382423239566,fixed_configuration
logistic,182,0.5159496230924803,fixed_configuration
random_forest,182,0.5000919286633572,fixed_configuration
mlp,182,0.447637433351719,fixed_configuration
rbf_matched,182,0.5179812465526751,fixed_configuration
quantum_angle_product,182,0.5184960470674757,fixed_configuration
quantum_iqp_zz_linear,182,0.5179812465526752,fixed_configuration
logistic,183,0.5209505423791139,fixed_configuration
random_forest,183,0.5106453392167678,fixed_configuration
mlp,183,0.4955874241588527,fixed_configuration
rbf_matched,183,0.5054697554697555,fixed_configuration
quantum_angle_product,183,0.5047343261628976,fixed_configuration
quantum_iqp_zz_linear,183,0.5042379113807685,fixed_configuration
logistic,184,0.5012915977201692,fixed_configuration
random_forest,184,0.5009146902004045,fixed_configuration
mlp,184,0.5068900533186247,fixed_configuration
rbf_matched,184,0.4978994300422872,fixed_configuration
quantum_angle_product,184,0.4906646442360728,fixed_configuration
quantum_iqp_zz_linear,184,0.49154715940430227,fixed_configuration
logistic,185,0.5364313292884721,fixed_configuration
random_forest,185,0.5202610774039345,fixed_configuration
mlp,185,0.5562649384077956,fixed_configuration
rbf_matched,185,0.5380768523625666,fixed_configuration
quantum_angle_product,185,0.536201507630079,fixed_configuration
quantum_iqp_zz_linear,185,0.5339124839124838,fixed_configuration
logistic,186,0.500468836183122,fixed_configuration
random_forest,186,0.500597536311822,fixed_configuration
mlp,186,0.5131825703254275,fixed_configuration
rbf_matched,186,0.49262732119874975,fixed_configuration
quantum_angle_product,186,0.49077036219893366,fixed_configuration
quantum_iqp_zz_linear,186,0.49039345467916895,fixed_configuration
logistic,187,0.46799043941901086,fixed_configuration
random_forest,187,0.43568670711527857,fixed_configuration
mlp,187,0.5197186982901267,fixed_configuration
rbf_matched,187,0.4561867990439419,fixed_configuration
quantum_angle_product,187,0.4519856591285163,fixed_configuration
quantum_iqp_zz_linear,187,0.4523993381136239,fixed_configuration
logistic,188,0.5054789483360912,fixed_configuration
random_forest,188,0.481283324140467,fixed_configuration
mlp,188,0.47713734142305564,fixed_configuration
rbf_matched,188,0.5025556168413311,fixed_configuration
quantum_angle_product,188,0.5013237727523441,fixed_configuration
quantum_iqp_zz_linear,188,0.5027118955690384,fixed_configuration
logistic,189,0.40516179444750877,fixed_configuration
random_forest,189,0.4585493656922228,fixed_configuration
mlp,189,0.5041827541827542,fixed_configuration
rbf_matched,189,0.4274636881779739,fixed_configuration
quantum_angle_product,189,0.43182110682110686,fixed_configuration
quantum_iqp_zz_linear,189,0.4333747012318441,fixed_configuration
logistic,190,0.5252068394925539,fixed_configuration
random_forest,190,0.5225133296561868,fixed_configuration
mlp,190,0.49116105901820195,fixed_configuration
rbf_matched,190,0.5354293068578784,fixed_configuration
quantum_angle_product,190,0.5342250413678985,fixed_configuration
quantum_iqp_zz_linear,190,0.5348777348777348,fixed_configuration
logistic,191,0.4548768155911014,fixed_configuration
random_forest,191,0.4576346754918184,fixed_configuration
mlp,191,0.5191717227431514,fixed_configuration
rbf_matched,191,0.47529417172274313,fixed_configuration
quantum_angle_product,191,0.4700910093767237,fixed_configuration
quantum_iqp_zz_linear,191,0.4679306857878286,fixed_configuration
logistic,192,0.459739841882699,fixed_configuration
random_forest,192,0.42571704357418644,fixed_configuration
mlp,192,0.5060810810810811,fixed_configuration
rbf_matched,192,0.4744208494208495,fixed_configuration
quantum_angle_product,192,0.4704863026291598,fixed_configuration
quantum_iqp_zz_linear,192,0.47097352454495306,fixed_configuration
logistic,193,0.49506802721088433,fixed_configuration
random_forest,193,0.4630768523625667,fixed_configuration
mlp,193,0.5002160323588896,fixed_configuration
rbf_matched,193,0.5008503401360545,fixed_configuration
quantum_angle_product,193,0.5012824048538335,fixed_configuration
quantum_iqp_zz_linear,193,0.5012640191211619,fixed_configuration
logistic,194,0.4832965618679904,fixed_configuration
random_forest,194,0.4517834160691303,fixed_configuration
mlp,194,0.5202426916712631,fixed_configuration
rbf_matched,194,0.46361463504320655,fixed_configuration
quantum_angle_product,194,0.47698106269534835,fixed_configuration
quantum_iqp_zz_linear,194,0.4764111049825336,fixed_configuration
logistic,195,0.4608291965434822,fixed_configuration
random_forest,195,0.4369185512042655,fixed_configuration
mlp,195,0.5521143592572165,fixed_configuration
rbf_matched,195,0.5021051663908807,fixed_configuration
quantum_angle_product,195,0.5011215296929582,fixed_configuration
quantum_iqp_zz_linear,195,0.5026843169700312,fixed_configuration
logistic,196,0.5191533370104799,fixed_configuration
random_forest,196,0.5064855671998529,fixed_configuration
mlp,196,0.5321428571428571,fixed_configuration
rbf_matched,196,0.4981936017650303,fixed_configuration
quantum_angle_product,196,0.49911288839860274,fixed_configuration
quantum_iqp_zz_linear,196,0.5001241036955322,fixed_configuration
logistic,197,0.5089262732119875,fixed_configuration
random_forest,197,0.5024085309799595,fixed_configuration
mlp,197,0.49081632653061225,fixed_configuration
rbf_matched,197,0.5021970950542379,fixed_configuration
quantum_angle_product,197,0.5043022614451186,fixed_configuration
quantum_iqp_zz_linear,197,0.5035852178709321,fixed_configuration
logistic,198,0.5114864864864865,fixed_configuration
random_forest,198,0.5172412208126493,fixed_configuration
mlp,198,0.51362842434271,fixed_configuration
rbf_matched,198,0.513297481154624,fixed_configuration
quantum_angle_product,198,0.5095100202243059,fixed_configuration
quantum_iqp_zz_linear,198,0.5097306490163633,fixed_configuration
logistic,199,0.5548814120242692,fixed_configuration
random_forest,199,0.5276107740393455,fixed_configuration
mlp,199,0.5159863945578231,fixed_configuration
rbf_matched,199,0.5478212906784335,fixed_configuration
quantum_angle_product,199,0.5544309615738188,fixed_configuration
quantum_iqp_zz_linear,199,0.5537598823313109,fixed_configuration
logistic,200,0.501861555432984,fixed_configuration
random_forest,200,0.4942866335723479,fixed_configuration
mlp,200,0.5265903658760802,fixed_configuration
rbf_matched,200,0.48674848317705455,fixed_configuration
quantum_angle_product,200,0.5022108843537415,fixed_configuration
quantum_iqp_zz_linear,200,0.5002803824232396,fixed_configuration
