REPLICATE,LEFT_MODEL,RIGHT_MODEL,MCC_DELTA
1231,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01921590618927732
1232,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1232,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.011692755724494741
1232,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.016156409820181572
1232,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.004463654095686831
1233,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1233,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.003604832703022587
1233,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.013303709815463083
1233,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.009698877112440496
1234,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1234,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06424681277593713
1234,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.041579884685489676
1234,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.022666928090447458
1235,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1235,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06255364265965169
1235,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03496227887188774
1235,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.027591363787763945
1236,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1236,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.042038005133340106
1236,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05460564629750947
1236,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.012567641164169363
1237,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1237,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.025651435620472063
1237,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.009767998629381214
1237,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01588343699109085
1238,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1238,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04421418410380057
1238,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05295190414194523
1238,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.008737720038144658
1239,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1239,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.029483772461223412
1239,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02093198795913026
1239,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.008551784502093152
1240,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1240,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02785279471151164
1240,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0015099578162174887
1240,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.026342836895294153
1241,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1241,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06104992944921667
1241,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03427436576448356
1241,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.026775563684733106
1242,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1242,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03246637735763691
1242,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03734834212450899
1242,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.004881964766872082
1243,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1243,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03974386087818976
1243,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02401733970401332
1243,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.015726521174176444
1244,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1244,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.0014685428558336988
1244,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014590181905423993
1244,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.016058724761257692
1245,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1245,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.029460124163678103
1245,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0255924685817307
1245,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0038676555819474046
1246,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1246,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.013787452197358663
1246,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.011971458776039001
1246,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0018159934213196616
1247,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1247,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.011113542321480818
1247,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.028318897851352998
1247,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.01720535552987218
1248,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1248,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02075066559270522
1248,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03278579910831231
1248,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.012035133515607088
1249,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1249,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04859924652627662
1249,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02263396929767386
1249,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.025965277228602757
1250,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1250,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.036451150604455196
1250,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.020398030272856915
1250,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01605312033159828
1251,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1251,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05435661210631515
1251,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04298621206797332
1251,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.011370400038341832
1252,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1252,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.030866382965581973
1252,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.07095197846536327
1252,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.0400855954997813
1253,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1253,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.0030437344354391493
1253,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.015525025084304644
1253,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.018568759519743794
1254,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1254,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03675462598141832
1254,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.006897562885984698
1254,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.029857063095433622
1255,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1255,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03648264521379058
1255,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.026588609416249187
1255,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.00989403579754139
1256,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1256,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.01749380118970656
1256,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02087063111200832
1256,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.0033768299223017606
1257,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1257,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.009625316850264798
1257,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.06264144277301148
1257,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.05301612592274668
1258,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1258,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03473755370143472
1258,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014316573015018597
1258,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.020420980686416124
1259,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1259,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.020649850818718785
1259,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.007198419430946346
1259,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.013451431387772439
1260,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1260,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05608943791342175
1260,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03258773838219081
1260,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.023501699531230935
1261,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1261,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,5.388103249792664e-06
1261,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.008115746417954317
1261,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.008110358314704524
1262,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1262,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06872090731050001
1262,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01987369859638566
1262,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.048847208714114354
1263,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1263,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04691520207658867
1263,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03711507874139219
1263,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.009800123335196476
1264,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1264,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.021831214070321125
1264,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.038924590455249375
1264,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.01709337638492825
1265,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1265,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06722816069509158
1265,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.04512736472825285
1265,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.022100795966838727
1266,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1266,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02860045276787565
1266,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0317325781219851
1266,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.0031321253541094496
1267,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1267,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.00581875390272818
1267,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.017460830332329924
1267,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.011642076429601744
1268,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1268,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02555136485189774
1268,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.009896052412998568
1268,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01565531243889917
1269,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1269,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.038607055590793804
1269,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.021220568799679707
1269,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.017386486791114097
1270,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1270,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.030853554487477786
1270,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,-0.003972599935815058
1270,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.03482615442329284
1271,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1271,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03440133787838001
1271,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.022282421095044358
1271,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.012118916783335654
1272,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1272,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.005770095790753826
1272,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02451251521336123
1272,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.030282611004115056
1273,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1273,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0398593945718399
1273,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02551464559916755
1273,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01434474897267235
1274,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1274,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.012489041127815043
1274,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.06242440216851433
1274,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.04993536104069929
1275,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1275,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.058801358192255515
1275,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.05209208615932359
1275,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.006709272032931923
1276,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1276,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0557843937479755
1276,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03704557971702699
1276,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.018738814030948514
1277,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1277,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.015115801471509427
1277,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.032394614395365395
1277,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.01727881292385597
1278,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1278,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.06956050950269771
1278,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.062470920352554415
1278,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.007089589150143294
1279,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1279,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05084763908300466
1279,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.012650604957073264
1279,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.038197034125931395
1280,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1280,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0649338372209382
1280,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.022173281802735145
1280,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.04276055541820306
1281,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1281,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0522772603287488
1281,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03729864280741402
1281,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.01497861752133478
1282,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1282,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.021483182801729228
1282,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.031837321740509406
1282,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.010354138938780177
1283,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1283,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0005110272197248467
1283,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014553897839349905
1283,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.014042870619625059
1284,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1284,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03559937015195419
1284,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,-0.005318678447623293
1284,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.04091804859957748
1285,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1285,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.029757020277407065
1285,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.039091421281698124
1285,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.00933440100429106
1286,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1286,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.01739901586978765
1286,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01827761577238307
1286,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.0008785999025954228
1287,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1287,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.006177249982548427
1287,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.014949560243023186
1287,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.021126810225571613
1288,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1288,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02840495723397926
1288,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0185472271494522
1288,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.009857730084527061
1289,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1289,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0190116123123093
1289,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03616050471994581
1289,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.017148892407636507
1290,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1290,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.04915871155269025
1290,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.038180776987821186
1290,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.010977934564869063
1291,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1291,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.016467876971188622
1291,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.012769005141105738
1291,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.0036988718300828838
1292,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1292,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.040663698262665915
1292,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.018781035789991407
1292,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.021882662472674508
1293,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1293,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03701579656269868
1293,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.03668792151681652
1293,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.00032787504588216443
1294,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1294,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02282096846035786
1294,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.01616748952288516
1294,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.006653478937472701
1295,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1295,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.03928657122008544
1295,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.006162811091485532
1295,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.03312376012859991
1296,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1296,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0189677397136796
1296,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.039354464531205
1296,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.020386724817525403
1297,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1297,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.049665711487364816
1297,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.02382506504399423
1297,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.025840646443370585
1298,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1298,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.043380614535039996
1298,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.015124175507101989
1298,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.028256439027938007
1299,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1299,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.011505025457162865
1299,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,-0.0012350953641519502
1299,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.012740120821314815
1300,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1300,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.07238987480952364
1300,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.023603744695277373
1300,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.04878613011424626
1301,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1301,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.046396833014739125
1301,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.021388131550394596
1301,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.02500870146434453
1302,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1302,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,-0.021625676462123766
1302,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.0145333173199641
1302,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.03615899378208787
1303,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1303,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.02790442401096993
1303,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.008681946545328834
1303,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,-0.019222477465641097
1304,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1304,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.0199513447042044
1304,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.026437853523964383
1304,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.006486508819759984
1305,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1305,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.006300345119248596
1305,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.034052158090240814
1305,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.027751812970992218
1306,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
1306,iqp_zz_current_20q_duplicate,quantum_iqp_zz_linear,0.05240397278838582
1306,iqp_zz_current_20q_complementary_signed_sqrt,quantum_iqp_zz_linear,0.07237490350742393
1306,iqp_zz_current_20q_complementary_signed_sqrt,iqp_zz_current_20q_duplicate,0.019970930719038105
1307,iqp_zz_current_20q_idle_control,quantum_iqp_zz_linear,0.0
